step,accuracy_1,loss_1,accuracy_2,loss_2,accuracy_3,loss_3
7610,0.930000007,0.353680223,0.99000001,0.017824903,0.980000019,19.25651932
7620,0.920000017,0.283027798,1,0.012595082,0.99000001,0
7630,0.899999976,0.378084719,1,0.004719188,0.959999979,34.78671265
7640,0.939999998,0.26824677,0.99000001,0.029251901,0.99000001,6.735166073
7650,0.910000026,0.276549101,0.99000001,0.066567667,0.970000029,11.63641453
7660,0.879999995,0.318674266,0.99000001,0.02045328,0.980000019,18.4802227
7670,0.930000007,0.358100176,1,0.009473417,0.99000001,0.748144507
7680,0.889999986,0.320470631,0.99000001,0.00438491,0.949999988,2.014087439
7690,0.910000026,0.250713646,0.980000019,0.004721841,0.949999988,6.026690483
7700,0.959999979,0.159387708,1,0.016662864,0.930000007,27.17494965
7710,0.930000007,0.286806762,1,0.011119318,0.970000029,43.28777695
7720,0.910000026,0.463176429,1,0.01763108,0.949999988,43.30836868
7730,0.930000007,0.215856433,1,0.017839208,0.930000007,167.1299744
7740,0.870000005,0.415168464,1,0.013671654,0.959999979,21.57657051
7750,0.899999976,0.398345381,1,0.01627836,0.99000001,25.86126518
7760,0.870000005,0.575761855,1,0.016041284,0.959999979,77.98445129
7770,0.879999995,0.332204431,1,0.012361255,0.99000001,1.849224806
7780,0.879999995,0.374564886,1,0.003726336,0.939999998,50.02488327
7790,0.910000026,0.280553132,1,0.009980949,0.930000007,35.35029602
7800,0.980000019,0.184304118,1,0.073128499,0.980000019,18.77426529
7810,0.870000005,0.429962844,1,0.01791086,0.959999979,43.22187805
7820,0.860000014,0.381436467,0.970000029,0.019588064,0.980000019,8.205886841
7830,0.879999995,0.213755891,1,0.001298526,0.959999979,4.419790268
7840,0.879999995,0.390925527,0.99000001,0.019188203,0.949999988,3.786820412
7850,0.910000026,0.198673204,1,0.007986582,0.939999998,21.9653492
7860,0.850000024,0.314824373,1,0.004942754,0.959999979,50.73728561
7870,0.889999986,0.22308287,0.980000019,0.042346727,0.959999979,0
7880,0.910000026,0.178473279,0.99000001,0.027705533,0.949999988,16.39855003
7890,0.920000017,0.209606916,1,0.020391135,0.99000001,27.52387619
7900,0.920000017,0.240826905,1,0.003573766,0.949999988,12.48273087
7910,0.970000029,0.17146568,1,0.015053191,0.980000019,4.0315485
7920,0.850000024,0.349412918,1,0.006994492,0.980000019,1.94E-07
7930,0.899999976,0.263376147,1,0.014514131,0.970000029,0.292959005
7940,0.879999995,0.346572608,1,0.026841486,1,20.33104515
7950,0.910000026,0.256253541,0.99000001,0.004607484,0.970000029,0
7960,0.860000014,0.499203712,0.99000001,0.034281604,0.970000029,36.14458847
7970,0.920000017,0.257244289,1,0.010148554,0.959999979,39.40124893
7980,0.910000026,0.116785787,1,0.008231044,0.970000029,0
7990,0.920000017,0.264291108,1,0.01180515,0.970000029,50.07479477
8000,0.959999979,0.294843197,1,0.006584687,0.949999988,41.65963364
8010,0.920000017,0.312022716,1,0.003659868,0.959999979,27.09620094
8020,0.939999998,0.25239709,0.99000001,0.030127967,0.949999988,31.55191422
8030,0.910000026,0.394303501,1,0.014030213,0.959999979,12.94658566
8040,0.920000017,0.12060231,0.99000001,0.01342215,0.949999988,20.86522484
8050,0.920000017,0.175123215,0.980000019,0.006564001,0.99000001,0
8060,0.899999976,0.257570446,1,0.003772495,0.970000029,0
8070,0.879999995,0.327180088,1,0.008912089,0.980000019,0.979316413
8080,0.850000024,0.395621419,1,0.019843131,0.959999979,25.60658264
8090,0.889999986,0.382276505,1,0.006042945,0.939999998,35.2625885
8100,0.920000017,0.173822269,1,0.001494854,0.99000001,3.834892511
8110,0.889999986,0.307813257,1,0.036716755,0.980000019,26.22948647
8120,0.910000026,0.235472798,0.99000001,0.037228901,0.980000019,11.5769186
8130,0.910000026,0.295164198,0.99000001,0.030360704,0.980000019,7.678312778
8140,0.889999986,0.261580229,1,0.021696985,0.939999998,42.28585052
8150,0.930000007,0.28410238,0.99000001,0.012575158,0.949999988,15.15306187
8160,0.920000017,0.377900124,0.99000001,0.010579568,0.949999988,47.34844589
8170,0.899999976,0.325059474,1,0.008524268,0.99000001,7.520370007
8180,0.939999998,0.344898194,1,0.004030682,0.930000007,13.81915569
8190,0.959999979,0.301079363,1,0.001497784,0.949999988,5.185845852
8200,0.920000017,0.231500894,1,0.023346273,0.970000029,13.23443508
8210,0.879999995,0.253409773,1,0.026352799,0.99000001,10.50875759
8220,0.930000007,0.320903867,0.980000019,0.035383627,0.970000029,11.74354935
8230,0.930000007,0.244869307,0.99000001,0.01937139,0.980000019,14.73006821
8240,0.899999976,0.472799569,1,0.006216844,1,1.043701172
8250,0.970000029,0.167726368,1,0.023811476,1,18.65478706
8260,0.879999995,0.252635151,1,0.001686667,1,5.229902267
8270,0.910000026,0.28599143,1,0.005609206,1,5.180204868
8280,0.949999988,0.330601096,1,0.005925492,0.970000029,34.86952972
8290,0.930000007,0.235341877,1,0.00441829,0.970000029,79.83890533
8300,0.910000026,0.356114268,0.99000001,0.006173274,0.949999988,28.53139496
8310,0.939999998,0.204561144,1,0.019054763,0.970000029,55.72405624
8320,0.910000026,0.282496482,0.99000001,0.008564373,0.99000001,4.501047134
8330,0.949999988,0.162227705,1,0.009923942,0.99000001,5.912748814
8340,0.910000026,0.259617478,1,0.003954404,0.970000029,0.797616959
8350,0.920000017,0.288459569,1,0.003242317,0.970000029,29.85461617
8360,0.930000007,0.253104061,1,0.002980292,0.970000029,40.10945892
8370,0.930000007,0.173111707,0.99000001,0.006895808,1,3.245461464
8380,0.899999976,0.333709121,0.99000001,0.006850965,0.949999988,4.31565237
8390,0.949999988,0.244101599,1,0.014398706,0.99000001,28.90967369
8400,0.930000007,0.256889522,1,0.016536703,0.959999979,20.84899139
8410,0.899999976,0.236942887,0.99000001,0.005276604,0.970000029,8.58688736
8420,0.829999983,0.494437933,0.99000001,0.013236613,0.970000029,22.10052681
8430,0.889999986,0.223415568,1,0.001938663,0.99000001,0
8440,0.930000007,0.267787218,1,0.007716755,0.959999979,57.08644485
8450,0.920000017,0.264614075,1,0.002475535,0.970000029,94.80095673
8460,0.879999995,0.226477712,0.99000001,0.017580805,0.99000001,12.15221214
8470,0.930000007,0.24596636,1,0.03497903,0.970000029,39.5184288
8480,0.870000005,0.319787592,0.99000001,0.024203079,0.99000001,14.82901382
8490,0.920000017,0.275975108,1,0.010581946,0.949999988,36.33034134
8500,0.920000017,0.338923901,1,0.010296898,0.949999988,34.45886993
8510,0.970000029,0.164556101,0.99000001,0.010150572,0.970000029,15.78052521
8520,0.949999988,0.199692607,1,0.002825363,0.980000019,1.243730426
8530,0.939999998,0.321828455,1,0.003212894,0.949999988,42.07713699
8540,0.930000007,0.214693412,1,0.015251427,0.99000001,0
8550,0.910000026,0.320236355,0.99000001,0.030894376,0.949999988,4.815268517
8560,0.949999988,0.247564986,1,0.004038994,0.980000019,72.34933472
8570,0.949999988,0.211761281,1,0.004480585,0.959999979,43.02684021
8580,0.879999995,0.261680037,1,0.00890005,0.949999988,28.49445343
8590,0.860000014,0.386785597,0.99000001,0.027413614,0.99000001,8.533163071
8600,0.920000017,0.188832238,1,0.005837694,0.99000001,5.31524086
8610,0.939999998,0.216569617,1,0.004153691,0.970000029,35.26130295
8620,0.920000017,0.305717379,1,0.025581582,0.99000001,6.648701191
8630,0.910000026,0.258936197,1,0.004310871,0.939999998,20.65845871
8640,0.930000007,0.303651631,1,0.03048104,0.959999979,4.442011833
8650,0.899999976,0.422392309,0.99000001,0.008856666,0.99000001,22.31876373
8660,0.829999983,0.285436928,0.99000001,0.012754018,0.980000019,18.10625267
8670,0.899999976,0.326904595,0.99000001,0.008157048,0.99000001,10.59344482
8680,0.889999986,0.365294844,1,0.008562016,0.949999988,18.70376396
8690,0.939999998,0.337983489,0.99000001,0.02350934,0.970000029,6.088465691
8700,0.889999986,0.221984267,1,0.009928647,0.970000029,9.094770432
8710,0.920000017,0.325397134,1,0.001504234,0.959999979,41.16376495
8720,0.910000026,0.32867828,0.99000001,0.010685303,0.949999988,3.35860467
8730,0.949999988,0.147141665,1,0.005504672,0.970000029,28.36287117
8740,0.939999998,0.160715237,0.99000001,0.006651988,0.949999988,1.908388615
8750,0.879999995,0.516026497,1,0.010845765,0.99000001,27.68862343
8760,0.959999979,0.269815505,0.99000001,0.007678442,0.959999979,10.4332056
8770,0.930000007,0.254256576,1,0.013732492,0.970000029,34.30916595
8780,0.949999988,0.195112422,1,0.022585278,0.99000001,5.610146046
8790,0.939999998,0.174498379,1,0.046429239,0.99000001,23.04322815
8800,0.939999998,0.39506942,0.980000019,0.008535412,0.980000019,29.33005524
8810,0.920000017,0.263252437,0.99000001,0.021361401,0.949999988,15.98321247
8820,0.910000026,0.177936748,1,0.015861785,0.99000001,1.814404249
8830,0.949999988,0.316954851,1,0.003602281,0.949999988,3.030019522
8840,0.910000026,0.276987851,1,0.005657909,0.970000029,35.35694504
8850,0.920000017,0.285148263,0.99000001,0.054241702,0.959999979,12.33418369
8860,0.939999998,0.204756662,1,0.017164618,0.980000019,6.642339706
8870,0.899999976,0.273580909,0.959999979,0.010189776,0.970000029,17.37140846
8880,0.930000007,0.197141036,1,0.001361465,0.980000019,13.74732304
8890,0.899999976,0.235462397,0.99000001,0.004748373,0.980000019,10.91303444
8900,0.899999976,0.197302133,1,0.010854546,0.980000019,1.224426389
8910,0.920000017,0.230097771,1,0.005220695,0.980000019,37.9390564
8920,0.910000026,0.204709724,1,0.022340415,0.99000001,4.423837662
8930,0.949999988,0.294429541,0.99000001,0.0114841,0.99000001,3.211557627
8940,0.889999986,0.248439789,1,0.005557433,0.980000019,0.936269522
8950,0.920000017,0.317212701,1,0.003268834,0.970000029,4.701001167
8960,0.939999998,0.18943195,1,0.014090901,0.939999998,30.84846878
8970,0.910000026,0.229940221,1,0.002546863,0.970000029,103.7102737
8980,0.899999976,0.319172919,0.99000001,0.03654436,0.980000019,23.62889481
8990,0.939999998,0.357990831,1,0.028916052,0.939999998,24.75213051
9000,0.949999988,0.275529087,1,0.04022415,0.980000019,3.203964949
9010,0.910000026,0.283344775,0.980000019,0.006827527,0.970000029,4.493916035
9020,0.889999986,0.353107363,1,0.013426336,0.939999998,34.50103378
9030,0.939999998,0.29440558,0.99000001,0.005904521,0.99000001,27.45402908
9040,0.930000007,0.207610801,1,0.03894024,0.980000019,8.046661377
9050,0.920000017,0.212599635,1,0.006216677,1,0
9060,0.910000026,0.282637149,1,0.020569334,1,6.260034084
9070,0.939999998,0.296601772,1,0.028963039,0.959999979,8.221316338
9080,0.939999998,0.355743021,1,0.017656868,0.99000001,12.51983356
9090,0.980000019,0.28588286,0.99000001,0.008791275,0.959999979,11.27113438
9100,0.879999995,0.245440155,1,0.011654684,0.949999988,38.17697906
9110,0.899999976,0.347492874,0.99000001,0.037582681,0.949999988,15.74623775
9120,0.889999986,0.178541273,1,0.005203009,0.959999979,37.74999619
9130,0.930000007,0.163361847,1,0.017606175,0.959999979,53.45814514
9140,0.889999986,0.342517853,1,0.012835966,0.980000019,26.97380447
9150,0.899999976,0.218557104,0.99000001,0.001868197,0.959999979,47.04185104
9160,0.920000017,0.212389275,1,0.005926494,0.980000019,0.001727819
9170,0.860000014,0.313073039,1,0.001760773,0.99000001,2.723488808
9180,0.899999976,0.347121745,0.99000001,0.0043379,0.920000017,2.041035175
9190,0.889999986,0.224917814,0.99000001,0.024806583,0.980000019,12.75830555
9200,0.959999979,0.153786108,1,0.002435529,0.970000029,0.194890201
9210,0.920000017,0.306287497,1,0.001033025,0.939999998,19.18213272
9220,0.910000026,0.333296955,1,0.008642704,0.970000029,7.374676704
9230,0.889999986,0.351167321,1,0.001624027,0.980000019,0
9240,0.939999998,0.238838181,1,0.047774263,0.99000001,130.0567474
9250,0.939999998,0.24946402,1,0.013564008,1,5.470205307
9260,0.910000026,0.153263971,1,0.025345607,0.959999979,19.11211205
9270,0.910000026,0.192909658,1,0.013958289,0.980000019,14.42706585
9280,0.959999979,0.161890462,0.99000001,0.002442615,0.980000019,3.619513035
9290,0.910000026,0.188433349,1,0.00429583,0.99000001,14.13096905
9300,0.910000026,0.338323891,0.99000001,0.019021573,0.980000019,14.60416126
9310,0.910000026,0.628589332,1,0.007960582,0.99000001,5.026887417
9320,0.920000017,0.392776579,1,0.010190888,0.99000001,15.27315998
9330,0.910000026,0.236675411,1,0.002814489,0.970000029,19.18811607
9340,0.910000026,0.257120162,0.99000001,0.01836304,0.980000019,14.069314
9350,0.920000017,0.233933032,1,0.004574914,0.980000019,3.431923866
9360,0.949999988,0.208455265,1,0.009537724,0.959999979,20.9546051
9370,0.930000007,0.250249773,0.99000001,0.020543104,0.939999998,13.80460453
9380,0.930000007,0.221156344,1,0.007303853,0.930000007,53.1816864
9390,0.920000017,0.216954723,1,0.014305935,0.949999988,17.91341972
9400,0.889999986,0.320097893,1,0.006102488,0.980000019,6.468339443
9410,0.920000017,0.26259768,1,0.005419316,0.980000019,19.62349701
9420,0.870000005,0.256144702,1,0.020731628,0.970000029,58.98582077
9430,0.879999995,0.266035169,1,0.004221597,0.959999979,26.1830616
9440,0.939999998,0.29085052,0.99000001,0.01484403,0.99000001,17.2020359
9450,0.949999988,0.263117403,1,0.016683379,0.959999979,29.04223633
9460,0.949999988,0.279448748,1,0.009158312,0.949999988,44.17071152
9470,0.980000019,0.184836134,1,0.004449275,0.99000001,29.16000175
9480,0.899999976,0.19286789,0.99000001,0.046941925,0.99000001,12.88140774
9490,0.930000007,0.359455347,1,0.003364563,0.939999998,42.8575592
9500,0.850000024,0.251807243,0.99000001,0.021613436,0.970000029,6.476171494
9510,0.980000019,0.168589041,1,0.016807668,0.959999979,21.90551758
9520,0.930000007,0.193116307,1,0.002897614,0.970000029,59.20217133
9530,0.899999976,0.327742696,1,0.005621228,0.980000019,34.24489975
9540,0.930000007,0.212917522,0.99000001,0.004626282,0.980000019,21.33440399
9550,0.920000017,0.294206738,0.99000001,0.001510899,0.970000029,4.843127251
9560,0.889999986,0.336670101,0.99000001,0.003050281,0.99000001,79.3994751
9570,0.879999995,0.305917978,1,0.001842403,0.980000019,3.609301805
9580,0.939999998,0.246485323,1,0.016328098,1,1.511914015
9590,0.930000007,0.198294148,1,0.058544125,0.980000019,31.98445892
9600,0.959999979,0.302435905,1,0.007470877,0.970000029,31.37302971
9610,0.930000007,0.135310531,1,0.004663364,0.970000029,2.612071514
9620,0.920000017,0.278653622,1,0.001402281,0.980000019,23.39763641
9630,0.930000007,0.233231619,1,0.006278104,0.959999979,20.05025101
9640,0.930000007,0.14929913,1,0.000236571,0.959999979,12.31678677
9650,0.930000007,0.25499326,1,0.004312416,0.980000019,0
9660,0.860000014,0.458921731,1,0.006652238,0.959999979,17.29558182
9670,0.910000026,0.336476624,1,0.003977166,0.970000029,0
9680,0.850000024,0.33995834,1,0.002080426,0.970000029,18.03135109
9690,0.910000026,0.224455148,0.99000001,0.013942237,0.939999998,26.0185833
9700,0.889999986,0.282242924,0.99000001,0.007713793,0.99000001,34.76986694
9710,0.879999995,0.323728174,1,0.009245109,0.970000029,11.52112293
9720,0.939999998,0.181918293,1,0.00282565,0.959999979,78.98983765
9730,0.870000005,0.346976697,1,0.005852746,0.970000029,3.05723691
9740,0.920000017,0.403123319,1,0.005618656,0.99000001,16.47199821
9750,0.99000001,0.157303259,1,0.010689433,0.939999998,54.99419022
9760,0.949999988,0.311031103,0.99000001,0.01737657,0.980000019,0.381269544
9770,0.939999998,0.235945165,1,0.00389864,0.99000001,28.04604721
9780,0.899999976,0.263945669,1,0.008842631,0.980000019,15.40366077
9790,0.930000007,0.311337352,0.99000001,0.003224676,0.949999988,39.32775879
9800,0.910000026,0.211793885,0.99000001,0.018392541,0.949999988,52.65208054
9810,0.939999998,0.262397587,1,0.003319405,0.959999979,6.722313404
9820,0.970000029,0.234527335,0.99000001,0.018701423,0.980000019,16.54461288
9830,0.910000026,0.326663285,0.99000001,0.005312347,0.959999979,12.29961777
9840,0.910000026,0.279296011,1,0.008058842,0.99000001,6.360424995
9850,0.899999976,0.279271424,1,0.009205817,0.980000019,2.468117714
9860,0.939999998,0.321074069,1,0.006965006,0.959999979,18.4852314
9870,0.930000007,0.160945594,1,0.003588406,0.949999988,7.865117073
9880,0.949999988,0.313905895,1,0.002072647,0.980000019,7.76307869
9890,0.949999988,0.217980102,1,0.022434039,0.980000019,6.532142162
9900,0.949999988,0.157219112,0.99000001,0.008128662,0.980000019,23.1187458
9910,0.920000017,0.285577595,1,0.013809468,0.970000029,6.882088661
9920,0.970000029,0.179642856,1,0.016214853,0.99000001,3.619559288
9930,0.939999998,0.219440416,1,0.029403592,0.949999988,22.68956566
9940,0.910000026,0.178361624,1,0.032229308,0.99000001,5.132064342
9950,0.899999976,0.323345542,1,0.008857281,0.970000029,19.36556244
9960,0.910000026,0.23293218,1,0.00163969,0.959999979,44.07965851
9970,0.939999998,0.338597059,1,0.015217146,0.970000029,35.44066238
9980,0.879999995,0.318531126,0.99000001,0.006475242,0.970000029,19.33008766
9990,0.930000007,0.36736393,1,0.015446157,0.959999979,28.37885284
